Platform,Title,Level,Price,Language,Rating
Udemy,Forex Elite Trading,All Levels,85.0,English,5.0
Udemy,How to Invest in Startups - Expert Reveals Winning Secrets.,All Levels,0.0,English,3.0
Udemy,Kickstarter success in 5 easy steps,All Levels,20.0,English,5.0
Udemy,Planning and Executing a Financial Statement Audit,Intermediate Level,50.0,English,4.0
Udemy,The Latest Updates 2016 Financial Accounting Standards Board,Intermediate Level,50.0,English,3.0
Udemy,How to achieve personal transformation,All Levels,20.0,English,3.0
Udemy,Basic Bookkeeping,Beginner Level,35.0,English,5.0
Udemy,"Credit concepts and checklist for bankers, credit analyst",Beginner Level,20.0,English,2.0
Udemy,Practical Film Financing: Finding & Pitching Investors,Beginner Level,100.0,English,4.0
Udemy,Ratio Analysis for Financial Statements,Beginner Level,50.0,English,4.0
Udemy,60 Minutes to Fundamental Accounting Skills,Beginner Level,75.0,English,4.0
Udemy,"Backspreads, Diagonals and Butterflies - Advanced Strategies",Expert Level,60.0,English,4.0
Udemy,Trade Forex 13 Patterns - Golden Ratios Secret Revealed,All Levels,200.0,English,4.0
Udemy,Crystal ball trading - foresee price with seasonal patterns,All Levels,145.0,English,4.0
Udemy,Weekly Options and study of Options expiration dynamics,Expert Level,60.0,English,4.0
Udemy,Cost Accounting Basics (Professional Course Level),Beginner Level,20.0,English,3.0
Udemy,Learn to Reliably Invest In The Stock Market,All Levels,50.0,English,2.0
Udemy,Hedge Fund Trading Systems Part Two - Stocks & ETFs,Expert Level,200.0,English,3.0
Udemy,Stock Market Option Trading: How Sell Options For Premium,Intermediate Level,200.0,English,5.0
Udemy,Straddles and Strangles - Volatility moves in any direction,Expert Level,60.0,English,4.0
Udemy,Debt Collection Management: Get Paid On Time EVERY TIME!,All Levels,20.0,English,2.0
Udemy,Learn about it,All Levels,20.0,English,5.0
Udemy,Trading: Basics of Trading for Beginners,Beginner Level,140.0,English,5.0
Udemy,Options Spreads Bundle-  the heart of Options Trading,Intermediate Level,120.0,English,4.0
Udemy,Trade the News in Forex: EA Robot Included,All Levels,200.0,English,1.0
Udemy,Investment Portfolio Analysis with R,All Levels,50.0,English,4.0
Udemy,Basics of Economics For Beginners A to Z - A Complete Course,Beginner Level,170.0,English,5.0
Udemy,Seeing the Big Picture: Understanding Financial Statements,All Levels,50.0,English,5.0
Udemy,Financial Modeling for Professionals in 1 Day!,Intermediate Level,200.0,English,5.0
Udemy,Create Your Own Automated Stock Trading Robot In EXCEL!,All Levels,150.0,English,5.0
Udemy,FOREX: From Zero To Hero,All Levels,150.0,English,4.0
Udemy,Learn Call Options and Put Options - Introduction to Options,Beginner Level,60.0,English,4.0
Udemy,1. Principles of Simple Interest ,All Levels,20.0,English,4.0
Udemy,Double Entry Bookkeeping,Beginner Level,50.0,English,1.0
Udemy,MQL5 Tutorial Bootcamp,Beginner Level,20.0,English,1.0
Udemy,Succeed at Options Even If You Don't Know Where to Start,All Levels,200.0,English,4.0
Udemy,"Buying, Selling, and Storing Precious Metal",All Levels,20.0,English,4.0
Udemy,Accounting Skills for Managers,Beginner Level,20.0,English,5.0
Udemy,Analysis and Evaluation of Economic Feasibility of Projects,Intermediate Level,100.0,English,3.0
Udemy,Technical Analysis: Understanding Price Action,All Levels,45.0,English,4.0
Udemy,Bitcoin For Beginners,Beginner Level,50.0,English,4.0
Udemy,"IAS 16-Property,Plant and Equipment ",All Levels,0.0,English,4.0
Udemy,Basel II,All Levels,50.0,English,2.0
Udemy,Forex Trading Plan,All Levels,50.0,English,5.0
Udemy,Financial Modeling 101,Beginner Level,0.0,English,2.0
Udemy,Learn Financial Modeling from Scratch - Part1,All Levels,50.0,English,1.0
Udemy,Introduction to Small Business Accounting Training Tutorial,Beginner Level,25.0,English,5.0
Udemy,Learn Basic Concepts of Economics Step by Step - Complete,All Levels,150.0,English,4.0
Udemy,Introduction to Digital Payments ,Beginner Level,0.0,English,4.0
Udemy,The Beginner's Guide to the Futures and Options Trading,All Levels,0.0,English,4.0
Udemy,Bitcoin Investing: The Complete Buy & Hold Strategy,All Levels,25.0,English,4.0
Udemy,Financial Modeling in Excel for Startups,Beginner Level,50.0,English,1.0
Udemy,Learn to Trade Forex Naked Price Action Big Shadow Trade,Intermediate Level,0.0,English,4.0
Udemy,Forex Trading For Beginners ,Beginner Level,0.0,English,4.0
Udemy,Build a Trading Comps Valuation Model,All Levels,50.0,English,4.0
Udemy,The Advanced Forex Course for Smart Traders,All Levels,0.0,English,4.0
Udemy,Cost Accounting Overheads (Professional Course Level),All Levels,20.0,English,3.0
Udemy,Beginners Guide to Stock Market Investing,Beginner Level,0.0,English,5.0
Udemy,Financial Management Capital Market Instruments,Beginner Level,25.0,English,4.0
Udemy,NPV and IRR Techniques for CA / CFA / CPA Exams,Beginner Level,20.0,English,2.0
Udemy,Commercial Credit Analysis,All Levels,50.0,English,3.0
Udemy,Essential Finance For Managers,All Levels,25.0,English,4.0
Udemy,Bitcoin for Accountants,Beginner Level,0.0,English,2.0
Udemy,ProTrader -  Advanced Technical Analysis,All Levels,125.0,English,3.0
Udemy,Binary Options Masterclass,All Levels,200.0,English,5.0
Udemy,188% Profit in 1Year - Forex ALGO Robot Trading no indicator,All Levels,120.0,English,4.0
Udemy,"Financial Accounting, its Cycle, Statements & Analysis",Beginner Level,20.0,English,2.0
Udemy,Yield Curve Dynamics,All Levels,50.0,English,3.0
Udemy,Value Investing and Stock Market Fundamentals,Beginner Level,195.0,French,5.0
Udemy,Media Training for Financial Service Professionals,All Levels,20.0,English,4.0
Udemy,Learn the Forex Naked Price Action Pogo Trade,Intermediate Level,60.0,English,2.0
Udemy,Forex - Price action Reversal Strategy,All Levels,20.0,English,4.0
Udemy,Budget preparation for an EU project proposal,Intermediate Level,50.0,English,4.0
Udemy,Corporate Finance and Alternative Investment for CFA L1,All Levels,20.0,English,5.0
Udemy,Don't Let Your Customers Run Your Business,Intermediate Level,50.0,English,2.0
Udemy,Stock Trading: Insider Tips For Determining Market Direction,All Levels,95.0,English,4.0
Udemy,TopTrader Academy - Complete Options Course,All Levels,150.0,English,2.0
Udemy,Working Capital Management for Entrepreneurs,Expert Level,20.0,English,4.0
Udemy,Learn Quickbooks to maintain books properly,Beginner Level,20.0,English,1.0
Udemy,CFA Level I Foundation: Introduction to Financial Reporting,Beginner Level,50.0,English,3.0
Udemy,"Fixed Income Valuation and Analysis, CFA L2",All Levels,20.0,English,4.0
Udemy,Corporation Tax Returns UK,All Levels,50.0,English,5.0
Udemy,Trading For Busy People,All Levels,50.0,English,2.0
Udemy,Basics of Trading,Beginner Level,40.0,English,2.0
Udemy,CFP - Introduction to Financial Planning,Beginner Level,30.0,English,3.0
Udemy,Investment Portfolio Analysis with Python,All Levels,50.0,English,1.0
Udemy,Day Trading Market Structure Signals,All Levels,0.0,English,4.0
Udemy,Professional Bookkeeping and Accounting 3: Double Entry ,All Levels,35.0,English,5.0
Udemy,"Accounting Basics by Hector Garcia, CPA",Beginner Level,0.0,English,4.0
Udemy,Stock Markets: How I Became Rich By Changing How I Trade,All Levels,20.0,Arabic,2.0
Udemy,Learn About Bitcoin and Bitcoin Mining,Beginner Level,20.0,Portuguese,3.0
Udemy,Take Control By Learning The Stock Market Now,Beginner Level,30.0,Chinese,5.0
Udemy,Cost Accounting and Financial Management - A Complete Study,All Levels,150.0,Spanish,3.0
Udemy,Learn Global Macro Trading & Investing for Retail Investor,All Levels,75.0,Spanish,4.0
Udemy,Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,All Levels,50.0,French,4.0
Udemy,high swing - كورس لتعليم جميع مراحل احتراف تداول الفوركس,Intermediate Level,100.0,Spanish,4.0
Udemy,TRADER BOT: Introdução à Linguagem MQL5,All Levels,20.0,Spanish,5.0
Udemy,财务分析与估值建模入门,Beginner Level,0.0,English,3.0
Udemy,Aprende desde cero a operar el mercado de divisas FOREX,All Levels,90.0,English,3.0
Udemy,Cómo usar Metatrader 4 para hacer trading?,All Levels,20.0,Portuguese,2.0
Udemy,Zoho Books Gestion Financière d'Entreprise pas à pas,All Levels,0.0,English,4.0
Udemy,Aprende a llevar la contabilidad de forma informatizada,Beginner Level,25.0,English,4.0
Udemy,Psicología del trading,All Levels,20.0,English,5.0
Udemy,La costruzione del budget di una proposta comunitaria,Intermediate Level,50.0,English,5.0
Udemy,"Erfolgreich als Signalgeber/in, per Social- und Copytrading",All Levels,60.0,English,5.0
Udemy,Aprenda  a Investir,All Levels,20.0,English,2.0
Udemy,Teeter-Totter Accounting,Beginner Level,90.0,English,5.0
Udemy,beginning accounting,Intermediate Level,20.0,English,4.0
Udemy,Stop Creditors from Harassing you and Avoid Bankruptcy,Beginner Level,20.0,English,3.0
Udemy,Learn to trade using technical analysis,Intermediate Level,50.0,English,4.0
Udemy,How to Invest Using ETFs from Former Wall Street Trader,All Levels,200.0,English,4.0
Udemy,Workshop on Banking Credit Analysis Process,All Levels,100.0,English,5.0
Udemy,The Cuckoo Strategy to get European Funding,All Levels,160.0,English,2.0
Udemy,Accounting - The 6 most important rules you must learn,All Levels,20.0,English,3.0
Udemy,Mutual Funds for Investors in Retirement Accounts,All Levels,20.0,English,5.0
Udemy,Free Ways to Create Passive Income Online,Beginner Level,25.0,English,5.0
Udemy,The Cash Flow Statement - An Introduction,Beginner Level,50.0,English,1.0
Udemy,"Options Foundation - Time Decay, Implied Volatility, Greeks",Beginner Level,60.0,English,3.0
Udemy,Buying Call and Put Options - Options beginner strategies,Intermediate Level,60.0,English,4.0
Udemy,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),All Levels,150.0,English,4.0
Udemy,Valuation of Goodwill for CA / CFA / CMA Exams,All Levels,20.0,English,1.0
Udemy,Forex - Catch the Big Market Moves in Forex,Intermediate Level,20.0,English,5.0
Udemy,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,All Levels,25.0,Japanese,4.0
Udemy,Intermediate Accounting 1: Easy. Fast. Simple!,Intermediate Level,200.0,Portuguese,4.0
Udemy,Global Macro Investing - Take Control Of The World's Markets,Intermediate Level,30.0,Spanish,4.0
Udemy,How to Read a Balance Sheet,Beginner Level,50.0,Spanish,5.0
Udemy,Credit Repair from a Financial Institution,All Levels,20.0,Spanish,3.0
Udemy,The Binary Institute -  Binary Options Trading Course,All Levels,200.0,Spanish,2.0
Udemy,Mental Models For Wall Street - Become A Better Trader,All Levels,0.0,Japanese,2.0
Udemy,株式投資に向く性格に変えるための心理学を学ぶ,All Levels,20.0,English,3.0
Udemy,Matemática Financeira com HP12C e MS Excel,Beginner Level,20.0,Portuguese,2.0
Udemy,¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!,Beginner Level,0.0,Spanish,1.0
Udemy,Cómo Crear Políticas Contables bajo NIIF para PYMES,All Levels,20.0,English,2.0
Udemy,Finanzas Personales para Vivir Libre de Deudas,Beginner Level,75.0,Japanese,4.0
Udemy,Finanzas personales: Logrando la Libertad Financiera,Beginner Level,30.0,English,4.0
Udemy,株式投資で本当のテクニカル分析ができるようになる,Intermediate Level,20.0,English,5.0
Udemy,Aktiver Vermögensaufbau mit ETF,Beginner Level,20.0,English,4.0
Udemy,Socorro! Preciso Organizar as Minhas Finanças!,All Levels,20.0,English,4.0
Udemy,Curso Completo de Opciones Binarias: Estrategias 90% Acierto,All Levels,145.0,English,2.0
Udemy,Le basi del Trading,All Levels,200.0,English,4.0
Udemy,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,Beginner Level,30.0,English,4.0
Udemy,Profit and Loss Account for bankers and credit analysts,Beginner Level,20.0,English,2.0
Udemy,Business Accounts For Managers,Beginner Level,30.0,English,4.0
Udemy,Black Scholes Option Pricing Model,Beginner Level,25.0,English,4.0
Udemy,Chief Wealth Officer,Beginner Level,45.0,English,5.0
Udemy,Practical Accounts Training A,Intermediate Level,35.0,English,5.0
Udemy,International Trade and New Geographic Economy,All Levels,20.0,English,4.0
Udemy,2. Principles of Simple Interest - advanced problems,Intermediate Level,20.0,English,4.0
Udemy,School of Raising Capital: Agile Financial Modeling,All Levels,20.0,English,5.0
Udemy,How to Read Financial Statements,Beginner Level,20.0,English,5.0
Udemy,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",All Levels,20.0,English,2.0
Udemy,Reach Your Personal Financial Goals the Easy Way (2017 UK),All Levels,95.0,English,4.0
Udemy,Bitesize Bookkeeping for busy people,Beginner Level,20.0,English,3.0
Udemy,Do Your Own Accounts,All Levels,35.0,English,4.0
Udemy,CFA Level 1 - Derivatives,All Levels,30.0,English,2.0
Udemy,Accounting for everyone! ,Beginner Level,35.0,English,4.0
Udemy,Stock Fundamental Analysis with Excel,All Levels,50.0,English,2.0
Udemy,Financial Accounting For Beginners,All Levels,60.0,English,4.0
Udemy,Trading: How Transformative Learning Drives Expertise,All Levels,30.0,English,4.0
Udemy,Manual Bookkeeping,Intermediate Level,20.0,English,1.0
Udemy,Numeracy skills in business and everyday life:Think and Deal,Beginner Level,20.0,English,1.0
Udemy,Financial Modelling in Excel Step by Step,Intermediate Level,20.0,English,2.0
Udemy,Straight From Business School: Create Financial Statements,Beginner Level,20.0,English,5.0
Udemy,How To Pay Less Tax (UK version),All Levels,50.0,English,4.0
Udemy,Interpreting financial statements,All Levels,0.0,English,2.0
Udemy,Forex trading with binary options,All Levels,25.0,English,5.0
Udemy,Triple P Trading Course,All Levels,20.0,English,2.0
Udemy,Cost Accounting - A Comprehensive Study,All Levels,180.0,English,2.0
Udemy,How to become a successful day trader,All Levels,95.0,English,4.0
Udemy,Essentials of Finance and Investment in 2 hours,Beginner Level,20.0,English,5.0
Udemy,Public Speaking: You Can Give Great Financial Presentations,All Levels,20.0,English,4.0
Udemy,Professional Trading - Consistent Profits with Low Risk!,All Levels,20.0,English,2.0
Udemy,Trading for winning,All Levels,200.0,English,4.0
Udemy,Succeed in Stocks Even if you Don't Know Where to Start,Beginner Level,0.0,English,5.0
Udemy,Options Basics & Trading With Small Capital! - Level 1,Beginner Level,30.0,English,5.0
Udemy,Forex trading Basic to advance Professional Level course,All Levels,20.0,English,2.0
Udemy,Day Trading in Stocks: Strategies for Beginner Investors,All Levels,50.0,English,5.0
Udemy,Learn to Trade Forex Big U-Turn Trade,Beginner Level,50.0,English,1.0
Udemy,"Technical Analysis Primer for trading Stocks, Bonds & Forex",Beginner Level,50.0,Portuguese,3.0
Udemy,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,All Levels,20.0,English,5.0
Udemy,Stock Trading with this Strategy,All Levels,50.0,English,1.0
Udemy,The Psychology of Trading,All Levels,20.0,English,3.0
Udemy,Professional Forex Strategy+2 weeks for FREE trading alerts,All Levels,95.0,English,3.0
Udemy,Stock Trading Essentials for Day Traders,All Levels,100.0,English,3.0
Udemy,Basics of Finance and Budgeting,Beginner Level,20.0,English,2.0
Udemy,Portfolio Management CFA L1 2016,All Levels,20.0,English,3.0
Udemy,"Trade Stocks, Forex & Financial Markets like a Professional",All Levels,20.0,English,4.0
Udemy,The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,All Levels,0.0,English,5.0
Udemy,The Smart Option Trader,All Levels,45.0,English,5.0
Udemy,Beginners Chart Patterns Trading for Penny Stocks,Beginner Level,200.0,English,4.0
Udemy,Financial Statements: Learn Accounting. Unlock the Numbers.,Beginner Level,40.0,English,4.0
Udemy,CFA® Level 1 2014 – Alternative Investments,All Levels,30.0,English,3.0
Udemy,Interest Rate Swaps,All Levels,50.0,English,2.0
Udemy,Financial Modelling for entrepreneurs,All Levels,20.0,English,4.0
Udemy,Economics - CFA Level 1 - 2014,Beginner Level,20.0,English,5.0
Udemy,Bookkeeping Made Simple,All Levels,40.0,English,4.0
Udemy,What is Bitcoin,All Levels,20.0,English,5.0
Udemy,Accounting for CA CPT Exams Part I,All Levels,50.0,English,4.0
Udemy,Raising Capital for Your Business,All Levels,50.0,English,5.0
Udemy,"Silver, Gold, and Inflation",Beginner Level,0.0,English,3.0
Udemy,Accounting Concepts For Technocrats,Beginner Level,20.0,English,5.0
Udemy,Beginner Financial Analysis: Invest Like Warren Buffett,Beginner Level,50.0,English,2.0
Udemy,Advance Technical Analysis,Expert Level,50.0,English,3.0
Udemy,The Everyday Investor: Building Wealth with Venture Capital,Intermediate Level,20.0,English,1.0
Udemy,QuickBooks Online : Inventory Management For Non-Finance,All Levels,35.0,English,5.0
Udemy,Law Matters,Beginner Level,20.0,English,5.0
Udemy,Learn to Trade for Profit: Finding Winning Stocks - Chinese,All Levels,95.0,English,4.0
Udemy,Financial Accounting Part 2 - Passing The Class,Beginner Level,20.0,English,5.0
Udemy,Simple Options Trading System,Intermediate Level,35.0,English,1.0
Udemy,Investments and Financial Markets,Beginner Level,40.0,English,2.0
Udemy,Legal Accounting,All Levels,110.0,English,4.0
Udemy,"Term Loan Appraisal for bankers, credit analysts",Beginner Level,20.0,English,4.0
Udemy,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,Beginner Level,20.0,English,5.0
Udemy,Trade Show Samurai,All Levels,95.0,English,4.0
Udemy,Forex Harmonic Trading- With Multiple Forex Chart Examples,All Levels,135.0,English,4.0
Udemy,The Cost of Capital: The Key To Attract Venture Capitalists,All Levels,50.0,English,4.0
Udemy,Accounting for School Students,All Levels,30.0,English,5.0
Udemy,Learn To Trade The Forex Naked Price Action Acapulco Trade,Intermediate Level,70.0,English,4.0
Udemy,Certificate in MYOB AccountRight Premier 2017 Course,All Levels,200.0,English,5.0
Udemy,Master The Psychology of Forex & Binary Options Trading,Intermediate Level,20.0,English,2.0
Udemy,Learn to Pick the Right Stock Broker Account,Beginner Level,40.0,English,3.0
Udemy,Profit During Crashing Markets: A Step-by-Step Guide,All Levels,195.0,English,2.0
Udemy,Introduction to Futures & Options,All Levels,50.0,English,4.0
Udemy,Learn To Invest In 7 Steps,Beginner Level,50.0,English,4.0
Udemy,Sell like a Pro: Insider Secrets of Successful Selling!,All Levels,115.0,English,4.0
Udemy,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,All Levels,20.0,English,3.0
Udemy,6. Annuities Due and Deferred,All Levels,20.0,English,5.0
Udemy,CFA® Level 1 2014 – Quantitative Methods,All Levels,50.0,English,3.0
Udemy,IFRIC 13-Customer Loyalty Programmes (Revenue),All Levels,0.0,English,2.0
Udemy,FOREX Currency Trading For Beginners,Beginner Level,25.0,English,3.0
Udemy,Basic Technical Analysis,Beginner Level,50.0,English,4.0
Udemy,Forex:Trade Management & Psychology,Intermediate Level,150.0,English,2.0
Udemy,"Working Capital assessment for bankers, credit analysts",Beginner Level,20.0,English,4.0
Udemy,"CFA Level I Workshop 6: Alternatives, PM and Economics ",All Levels,20.0,English,4.0
Udemy,CFA Level I Workshop 3: Financial Reporting & Analysis II,All Levels,20.0,English,3.0
Udemy,How to trade in the Forex market,Intermediate Level,200.0,English,4.0
Udemy,Bookkeeping Practicals with Software,Intermediate Level,35.0,English,4.0
Udemy,8 Steps To Achieve Financial Freedom And Escape Debt,Beginner Level,40.0,English,3.0
Udemy,Trading Basics in 30 minutes,Beginner Level,50.0,English,3.0
Udemy,Technical Charting,Intermediate Level,20.0,English,2.0
Udemy,Profits Turbo,Intermediate Level,20.0,English,4.0
Udemy,Nest Egg Investing,Beginner Level,45.0,English,4.0
Udemy,Economics for beginners - Various Concepts,Beginner Level,25.0,English,4.0
Udemy,Investing in Stocks & Shares,Beginner Level,20.0,Spanish,4.0
Udemy,Learn Financial Modeling from Scratch - Part 2,All Levels,50.0,English,4.0
Udemy,Learn Financial Modeling from Scratch - Part 3,All Levels,50.0,Spanish,4.0
Udemy,A Practical Guide to Wealth Creation,All Levels,35.0,Japanese,4.0
Udemy,"'Geometry Of Chance strategy of defeating the roulette.""",Intermediate Level,30.0,Portuguese,5.0
Udemy,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,All Levels,170.0,English,1.0
Udemy,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,Beginner Level,20.0,Russian,5.0
Udemy,Introducción a la contabilidad,Beginner Level,20.0,Spanish,4.0
Udemy,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,Beginner Level,30.0,Spanish,3.0
Udemy,Contabilidad Gubernamental en México,All Levels,30.0,Spanish,4.0
Udemy,株式投資に必要なスキルの学習手順を学ぶ,Beginner Level,20.0,Spanish,2.0
Udemy,Formação de preços em serviços,Intermediate Level,35.0,English,5.0
Udemy,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",All Levels,195.0,Portuguese,4.0
Udemy,Торговля дельта-нейтральными стренглами,All Levels,150.0,Spanish,5.0
Udemy,Guía práctica para comprar acciones en la Bolsa de USA,Intermediate Level,0.0,Spanish,4.0
Udemy,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,Beginner Level,20.0,French,4.0
Udemy,Curso de Day Trader para Iniciantes,Beginner Level,0.0,English,5.0
Udemy,Curso de Iniciación al Trading,All Levels,85.0,Russian,5.0
Udemy,Complete GST Course For Small and Medium Enterprises,Beginner Level,75.0,Spanish,3.0
Udemy,3 documentos clave para administrar tu empresa con éxito,Intermediate Level,45.0,Japanese,3.0
Udemy,Forex/Opciones Binarias para Principiantes,Beginner Level,25.0,Spanish,3.0
Udemy,15 Mandamientos para ganar dinero en Bolsa,All Levels,20.0,English,4.0
Udemy,Le bitcoin et la blockchain,All Levels,80.0,Japanese,3.0
Udemy,Contabilità Generale,All Levels,200.0,English,4.0
Udemy,Торговля опционами: Как заработать на волатильности,All Levels,150.0,Spanish,4.0
Udemy,Estrategias de Inversión aplicadas al mundo del trading,All Levels,20.0,Portuguese,4.0
Udemy,バイナリーオプション取引,All Levels,85.0,English,4.0
Udemy,Caza los Enormes Movimientos del Mercado,All Levels,20.0,Portuguese,3.0
Udemy,Le basi del trading online,Beginner Level,45.0,English,4.0
Udemy,自分に合った投資信託を見つけよう！,Beginner Level,25.0,French,4.0
Udemy,Monatlich Geld anlegen für später!,Beginner Level,30.0,Spanish,4.0
Udemy,Invierte en la Bolsa Mexicana y de USA,Beginner Level,200.0,English,5.0
Udemy,Gestão Financeira Para Pequenas e Médias Empresas,All Levels,115.0,Spanish,3.0
Udemy,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,All Levels,30.0,English,4.0
Udemy,Tudo sobre Investimentos em Renda Fixa,All Levels,45.0,English,5.0
Udemy,Aprende a invertir sin capital,Beginner Level,130.0,English,4.0
Udemy,Apprendre à trader sur le marché du Forex - guide complet,Beginner Level,140.0,English,2.0
Udemy,Introducción a las Finanzas,Beginner Level,30.0,English,5.0
Udemy,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,Beginner Level,20.0,English,3.0
Udemy,Forex para Principiantes-Ejemplos en VIVO de Trading Real,Beginner Level,140.0,English,3.0
Udemy,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,Expert Level,20.0,English,5.0
Udemy,Introduction to Health Financing,Beginner Level,85.0,English,4.0
Udemy,Accounting Cycle: Learn the concepts in 60 minutes,All Levels,20.0,English,4.0
Udemy,Optimize! Make Best Decisions with Microsoft Excel,Expert Level,20.0,English,4.0
Udemy,Understanding The Stock Market: For Beginners,Beginner Level,25.0,English,3.0
Udemy,CFA® Level 1 2014 – FI,All Levels,40.0,English,4.0
Udemy,9. Sinking Funds,All Levels,20.0,English,2.0
Udemy,Managerial Accounting - The Ultimate Beginner Course!,Beginner Level,100.0,English,5.0
Udemy,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,Beginner Level,175.0,English,5.0
Udemy,Accounting - Basic Costing ,Beginner Level,40.0,English,4.0
Udemy,"Double Your Salary With Free, Local, Job Training Courses",All Levels,20.0,English,4.0
Udemy,Financial Modeling - Facebook Case Study,All Levels,25.0,English,2.0
Udemy,Understanding Financial Derivatives,Intermediate Level,20.0,English,3.0
Udemy,Forex Basics: Learn how to read and analyze Forex charts,Beginner Level,195.0,English,1.0
Udemy,Forex - Help I cant Trade,All Levels,200.0,English,4.0
Udemy,Start-up financial modeling for non-finance professionals,All Levels,20.0,English,4.0
Udemy,The Fast Route to a Faster Financial Close,Intermediate Level,50.0,English,4.0
Udemy,Easy Finance For Startups,Beginner Level,50.0,English,4.0
Udemy,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",All Levels,35.0,English,5.0
Udemy,"Depreciation, Amortization and Depletion",Intermediate Level,25.0,Spanish,4.0
Udemy,Breakeven Analysis and Pricing,All Levels,20.0,Spanish,4.0
Udemy,Tally ERP Complete Training in Urdu / Hindi,All Levels,30.0,Spanish,3.0
Udemy,Accounting Simplified,All Levels,30.0,Portuguese,4.0
Udemy,Series 7: Intermediate Options,Intermediate Level,55.0,Spanish,5.0
Udemy,Accounting and Business Basics,All Levels,200.0,English,2.0
Udemy,Corso introduttivo al trading profittevole,Beginner Level,20.0,Portuguese,5.0
Udemy,Aprende a Ganar Dinero en la Bolsa,All Levels,30.0,Japanese,3.0
Udemy,Inversión: Fundamentos del Trading para Principiantes,Beginner Level,125.0,Spanish,5.0
Udemy,Gana en la Bolsa con Análisis Técnico,Beginner Level,25.0,English,4.0
Udemy,Precificação - Calculando valor de venda baseado nos custos,All Levels,35.0,English,5.0
Udemy,Cómo ganar dinero invirtiendo en bolsa,Beginner Level,0.0,English,5.0
Udemy,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,All Levels,20.0,English,5.0
Udemy,Investimento em Ações,Beginner Level,20.0,English,3.0
Udemy,Excelを使ってビジネスシミュレーション：基礎編,Beginner Level,85.0,English,4.0
Udemy,Estrategias de trading en bolsa,All Levels,25.0,English,4.0
Udemy,Grundlagen der finanziellen Unabhängigkeit,All Levels,0.0,English,5.0
Udemy,"Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust",All Levels,70.0,English,1.0
Udemy,Corporate Ethics,Beginner Level,100.0,English,4.0
Udemy,Core Financial Statement Concepts,Intermediate Level,50.0,Japanese,2.0
Udemy,Understand Core Finance Principles in 60 Minutes,Beginner Level,75.0,Japanese,3.0
Udemy,Learn Wave accounting to maintain books properly,All Levels,0.0,English,5.0
Udemy,Making Tax Digital - UK HMRC Legislation Explained,All Levels,0.0,English,4.0
Udemy,Surviving Introduction to Finance,Beginner Level,0.0,English,3.0
Udemy,Cost of Capital and Weighted Average Cost of Capital,All Levels,0.0,English,4.0
Udemy,Studying the CFA Program exams (Mandarin language version),All Levels,0.0,English,2.0
Udemy,Condor Broken Wing Butterfly Options Trading Course System,All Levels,0.0,English,4.0
Udemy,≪虎の巻≫証券取引の「税金のお悩み」解消,Intermediate Level,25.0,English,1.0
Udemy,【１日でマスター！】今日からはじめる資産形成,Beginner Level,20.0,English,4.0
Udemy,TRADING FOR A LIVING: Trading Full-Time Transition Guide,Intermediate Level,195.0,English,5.0
Udemy,Learn How To use Channels to find amazing Forex Entries,All Levels,45.0,English,5.0
Udemy,"Financial Analysis, from Scratch to Professional!",Beginner Level,65.0,English,5.0
Udemy,Cost Accounting Labour Costing (Professional Course Level),All Levels,20.0,English,5.0
Udemy,Learn How To Successfully Trade Forex: In 5 Simple Steps,All Levels,95.0,English,5.0
Udemy,The Intelligent Investor,All Levels,30.0,English,5.0
Udemy,Succeed in Futures Even if You Don't Know Where to Start,All Levels,0.0,English,4.0
Udemy,Binary Options Beginners Guide : Nadex,Beginner Level,40.0,English,3.0
Udemy,Trading: From Wall Street to Your Street,Intermediate Level,50.0,English,4.0
Udemy,Build your own Naked Trading Forex Robot,All Levels,40.0,English,5.0
Udemy,Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,All Levels,200.0,English,3.0
Udemy,Tax Strategies of the Wealthy,Beginner Level,195.0,English,3.0
Udemy,The Ultimate Fibonacci Trading Plan for Forex and Stocks,All Levels,200.0,English,4.0
